Version,Description,Component,Files_Modified,Lines_Added,Lines_Removed,Patch_Type
2.6.28,ext4: Mark the buffer_heads as dirty and uptodate after prepare_write,inode,1,2,0,Bug
2.6.28,ext4: calculate journal credits correctly,inode,1,3,2,Bug
2.6.28,ext4: wait on all pending commits in ext4_sync_fs(),super,1,8,11,Bug
2.6.28,ext4: Convert to host order before using the values.,super,1,2,3,Bug
2.6.28,ext4: fix missing ext4_unlock_group in error path,balloc,1,1,0,Bug
2.6.28,delay capable() check in ext4_has_free_blocks(),balloc,1,14,12,Bug
2.6.28,merge ext4_claim_free_blocks & ext4_has_free_blocks,misc->api,2,17,43,Maintenance
2.6.28,ext4: fix a bug accessing freed memory in ext4_abort,super,1,7,4,Bug
2.6.28,ext4: Fix duplicate entries returned from getdents() system call,dir,1,8,12,Bug
2.6.28,ext4: remove unused variable in ext4_get_parent,misc->code,1,0,1,Maintenance
2.6.28,ext4: Remove automatic enabling of the HUGE_FILE feature flag,"inode,super",2,21,88,Bug
2.6.28,ext4: Replace hackish ext4_mb_poll_new_transaction with commit callback,misc->code,6,29,75,Maintenance
2.6.28,ext4: Update Documentation/filesystems/ext4.txt,misc->doc,1,15,17,Maintenance
2.6.28,"ext4: Remove unused mount options: nomballoc, mballoc, nocheck",misc->code,2,2,10,Maintenance
2.6.28,ext4: Remove compile warnings when building w/o CONFIG_PROC_FS,misc->compile,1,6,1,Maintenance
2.6.28,ext4: Add missing newlines to printk messages,misc->code,1,3,3,Maintenance
2.6.28,ext4: Fix file fragmentation during large file write.,inode,1,57,34,Performance
2.6.28,ext4: Use tag dirty lookup during mpage_da_submit_io,misc->code,1,13,17,Maintenance
2.6.28,ext4: let the block device know when unused blocks can be discarded,misc->code,2,9,0,Maintenance
2.6.28,ext4: fix kconfig typo and extra whitespace,misc->code,1,2,2,Maintenance
2.6.28,ext4: fix build failure without procfs,misc->compile,1,2,0,Maintenance
2.6.28,ext4: add an option to control error handling on file data,super,5,28,0,Feature
2.6.28,ext4: add checks for errors from jbd2,"ioctl,super",2,27,8,Bug
2.6.28,ext4: Don't reuse released data blocks until transaction commits,balloc,1,10,2,Bug
2.6.28,ext4: Use an rbtree for tracking blocks freed during transaction.,balloc,2,133,77,Performance
2.6.28,ext4: Do mballoc init before doing filesystem recovery,super,1,15,15,Bug
2.6.28,ext4: Free ext4_prealloc_space using kmem_cache_free,balloc,1,1,1,Bug
2.6.28,ext4: Fix Kconfig typo for ext4dev,misc->code,1,1,1,Maintenance
2.6.28,ext4: Remove an old reference to ext4dev in Makefile comment,misc->code,1,1,1,Maintenance
2.6.28,ext4: Rename ext4dev to ext4,misc->code,13,123,88,Maintenance
2.6.28,ext4: Avoid double dirtying of super block in ext4_put_super(),misc->code,1,0,2,Maintenance
2.6.28,Hook ext4 to the vfs fiemap interface.,extent,5,271,2,Feature
2.6.28,ext4: fix xattr deadlock,xattr,1,6,0,Bug
2.6.28,ext4: Add debugging markers that can be used by systemtap,"file,super",4,16,0,Reliability
2.6.28,ext4: fix initialization of UNINIT bitmap blocks,"balloc,inode",3,9,3,Bug
2.6.28,ext4: Remove old legacy block allocator,misc->code,12,40,1528,Maintenance
2.6.28,ext4: Use readahead when reading an inode from the inode table,"inode,super",6,101,72,Feature
2.6.28,ext4: Improve the documentation for ext4's /proc tunables,misc->doc,1,33,37,Maintenance
2.6.28,ext4: Combine proc file handling into a single set of functions,misc->code,4,70,69,Maintenance
2.6.28,ext4: move /proc setup and teardown out of mballoc.c,misc->code,5,42,56,Maintenance
2.6.28,ext4: Don't use 'struct dentry' for internal lookups,dir,1,33,35,Performance
2.6.28,ext4: use percpu data structures for lg_prealloc_list,balloc,1,5,8,Performance
2.6.28,ext4: Renumber EXT4_IOC_MIGRATE,misc->code,1,4,3,Maintenance
2.6.28,ext4: hook the ext3 migration interface to the EXT4_IOC_SETFLAGS ioctl,misc->code,2,17,2,Maintenance
2.6.28,ext4: elevate write count for migrate ioctl,"extent,ioctl",3,22,12,Bug
2.6.28,ext4: add missing unlock in ext4_check_descriptors() on error path,super,1,3,1,Bug
2.6.28,ext4: fix #11321: create /proc/ext4/*/stats more carefully,balloc,1,13,3,Bug
2.6.28,Update flex_bg free blocks and free inodes counters when resizing.,"resize,super",2,14,2,Bug
2.6.28,ext4: Avoid printk floods in the face of directory corruption,dir,1,8,3,Reliability
2.6.28,ext4: Properly update i_disksize.,"extent,inode",3,46,28,Bug
2.6.28,ext4: truncate block allocated on a failed ext4_write_begin,inode,1,14,0,Bug
2.6.28,ext4: Retry block allocation if we have free blocks left,balloc,1,57,24,Bug
2.6.28,ext4: Don't add the inode to journal handle until after the block is allocated,"balloc,inode",2,16,22,Bug
2.6.28,ext4: Fix ext4 nomballoc allocator for ENOSPC,balloc,1,10,8,Bug
2.6.28,ext4: Signed arithmetic fix,misc->code,2,12,12,Maintenance
2.6.28,ext4: Switch to non delalloc mode when we are low on free blocks count.,inode,1,50,2,Reliability
2.6.28,ext4: Add percpu dirty block accounting.,"balloc,inode,super",5,73,51,Feature
2.6.28,ext4: Retry block reservation,balloc,3,24,5,Bug
2.6.28,ext4: Make sure all the block allocation paths reserve blocks,"balloc,inode",4,69,30,Bug
2.6.28,ext4: invalidate pages if delalloc block allocation fails.,inode,1,73,12,Bug
2.6.28,ext4: Fix whitespace checkpatch warnings/errors,misc->code,18,350,350,Maintenance
2.6.28,ext4: Fix long long checkpatch warnings,misc->compile,1,4,4,Maintenance
2.6.28,ext4: Add printk priority levels to clean up checkpatch warnings,misc->code,7,71,54,Maintenance
2.6.29,ext4: fix bb_prealloc_list corruption due to wrong group locking,balloc,1,7,2,Bug
2.6.29,ext4: fix bogus BUG_ONs in in mballoc code,balloc,1,2,2,Bug
2.6.29,ext4: Print the find_group_flex() warning only once,inode,1,3,1,Reliability
2.6.29,ext4: fix header check in ext4_ext_search_right() for deep extent trees.,extent,1,4,2,Bug
2.6.29,ext4: fix ext4_free_inode() vs. ext4_claim_inode() race,inode,1,5,3,Bug
2.6.29,ext4: don't call jbd2_journal_force_commit_nested without journal,"balloc,inode",2,4,2,Bug
2.6.29,ext4: Reorder fs/Makefile so that ext2 root fs's are mounted using ext2,misc->code,1,4,2,Maintenance
2.6.29,ext4: Remove duplicate call to ext4_commit_super() in ext4_freeze(),super,1,0,1,Performance
2.6.29,ext4: Fix deadlock in ext4_write_begin() and ext4_da_write_begin(),inode,1,8,1,Bug
2.6.29,ext4: Add fallback for find_group_flex,inode,1,7,0,Bug
2.6.29,ext4: Fix NULL dereference in ext4_ext_migrate()'s error handling,extent,1,3,5,Bug
2.6.29,ext4: Implement range_cyclic in ext4_da_writepages instead of write_cache_pages,inode,1,19,2,Bug
2.6.29,ext4: Initialize preallocation list_head's properly,balloc,1,3,0,Bug
2.6.29,ext4: Fix lockdep warning,balloc,1,16,13,Bug
2.6.29,ext4: Fix to read empty directory blocks correctly in 64k,misc->code,1,1,1,Maintenance
2.6.29,"Revert ""ext4: wait on all pending commits in ext4_sync_fs()""",super,1,7,4,Performance
2.6.29,ext4: Remove bogus BUG() check in ext4_bmap(),inode,1,0,3,Bug
2.6.29,ext4: Fix building with EXT4FS_DEBUG,misc->compile,3,5,5,Feature
2.6.29,ext4: Initialize the new group descriptor when resizing the filesystem,resize,1,2,1,Bug
2.6.29,ext4: Fix ext4_free_blocks() w/o a journal when files have indirect blocks,inode,1,1,1,Bug
2.6.29,ext4: Add sanity check to make_indexed_dir,dir,1,15,6,Bug
2.6.29,ext4: only use i_size_high for regular files,inode,2,7,4,Bug
2.6.29,generic swap(): ext4: remove local swap() macro,misc->api,1,0,4,Maintenance
2.6.29,"ext4: Remove ""extents"" mount option",misc->code,0,0,0,Maintenance
2.6.29,"ext4: Make printk's consistently prefixed with ""EXT4-fs: """,misc->code,0,0,0,Maintenance
2.6.29,ext4: Add sanity checks for the superblock before mounting the filesystem,super,1,20,10,Bug
2.6.29,ext4: Add mount option to set kjournald's I/O priority,super,4,36,5,Feature
2.6.29,ext4: Add default allocation routines for quota structures,misc->code,1,3,1,Maintenance
2.6.29,ext4: Use sb_any_quota_loaded() instead of sb_any_quota_enabled(),misc->api,1,4,7,Maintenance
2.6.29,ext4: Add markers for better debuggability,"balloc,inode",3,116,3,Reliability
2.6.29,ext4: Remove code to create the journal inode,misc->code,4,4,141,Maintenance
2.6.29,ext4: provide function to release metadata pages under memory pressure,super,1,20,0,Reliability
2.6.29,ext4: Fix s_dirty_blocks_counter if block allocation failed with nodelalloc,balloc,1,8,1,Bug
2.6.29,ext4: Init the complete page while building buddy cache,balloc,1,2,1,Bug
2.6.29,ext4: Don't allow new groups to be added during block allocation,balloc,2,18,3,Bug
2.6.29,ext4: mark the blocks/inode bitmap beyond end of group as used,"inode,balloc,resize",3,5,7,Reliability
2.6.29,ext4: Use new buffer_head flag to check uninit group bitmaps initialization,"balloc,inode",4,85,6,Bug
2.6.29,ext4: Fix the race between read_inode_bitmap() and ext4_new_inode(),inode,1,86,60,Bug
2.6.29,ext4: code cleanup,misc->code,1,3,2,Maintenance
2.6.29,ext4: Use high 16 bits of the block group descriptor's free counts fields,misc->code,7,149,62,Maintenance
2.6.29,ext4: Fix race between read_block_bitmap() and mark_diskspace_used(),balloc,1,10,5,Bug
2.6.29,ext4: fix BUG when calling ext4_error with locked block group,"balloc,super",4,105,64,Bug
2.6.29,nfsd race fixes: ext4,"inode,dir",2,18,2,Bug
2.6.29,ext4: ensure fast symlinks are NUL-terminated,inode,1,5,2,Reliability
2.6.29,ext4: Fix lockdep recursive locking warning,balloc,1,1,1,Bug
2.6.29,ext4: don't use blocks freed but not yet committed in buddy cache init,balloc,1,60,22,Bug
2.6.29,CRED: Wrap task credential accesses in the Ext4 filesystem,misc->api,2,3,3,Maintenance
2.6.29,ext4: cleanup mballoc header files,misc->code,2,20,21,Maintenance
2.6.29,ext4: Use EXT4_GROUP_INFO_NEED_INIT_BIT during resize,misc->code,5,230,111,Maintenance
2.6.29,ext4: Add blocks added during resize to bitmap,"balloc,resize",3,34,118,Feature
2.6.29,ext4: sparse fixes,misc->code,6,24,18,Maintenance
2.6.29,ext4: Change unsigned long to unsigned int,"balloc,dir,extent,inode",9,77,79,Performance
2.6.29,ext4: Make ext4_group_t be an unsigned int,"balloc,super,resize,inode",7,49,49,Performance
2.6.29,ext4: Remove i_ext_generation from ext4_inode_info structure,misc->code,3,0,8,Maintenance
2.6.29,ext4: add fsync batch tuning knobs,super,7,91,8,Feature
2.6.29,ext4: Don't overwrite allocation_context ac_status,balloc,1,2,0,Bug
2.6.29,ext4: remove extraneous newlines from calls to ext4_error() and ext4_warning(),misc->code,5,19,20,Maintenance
2.6.29,ext4: Allow ext4 to run without a journal,"balloc,extent,inode,ioctl,dir,resize,super,xattr",13,452,224,Feature
2.6.29,ext4: Widen type of ext4_sb_info.s_mb_maxs(),balloc,2,4,1,Bug
2.6.29,ext4: When resizing set the EXT4_BG_INODE_ZEROED flag for new block groups,misc->code,1,1,0,Maintenance
2.6.29,ext4: Use simple_strtol() instead of simple_strtoul() in ext4_ui_proc_open,misc->api,1,3,6,Maintenance
2.6.29,ext4: fix build warning,misc->compile,1,1,1,Maintenance
2.6.29,ext4: avoid ext4_error when mounting a fs with a single bg,super,1,0,4,Bug
2.6.29,ext4: Fix the delalloc writepages to allocate blocks at the right offset.,inode,1,39,17,Bug
2.6.29,ext4: tone down ext4_da_writepages warnings,inode,1,15,1,Reliability
2.6.29,ext4: remove do_blk_alloc(),misc->code,3,17,38,Maintenance
2.6.29,ext4: remove ext4_new_meta_block(),misc->code,4,5,22,Maintenance
2.6.29,ext4: remove ext4_new_blocks() and call ext4_mb_new_blocks() directly,misc->code,3,13,28,Maintenance
2.6.29,ext3/4: Fix loop index in do_split() so it is signed,misc->compile,1,2,2,Maintenance
2.6.29,ext4: Add support for non-native signed/unsigned htree hash algorithms,"dir,super",5,90,10,Feature
2.6.29,ext4: fix printk format warning,misc->compile,2,3,3,Maintenance
2.6.30,ext4: Fix race in ext4_inode_info.i_cached_extent,extent,1,12,5,Bug
2.6.30,ext4: Clear the unwritten buffer_head flag after the extent is initialized,inode,1,13,0,Bug
2.6.30,ext4: Use a fake block number for delayed new buffer_head,misc->code,1,5,1,Maintenance
2.6.30,ext4: Fix sub-block zeroing for writes into preallocated extents,"extent,inode",2,9,0,Bug
2.6.30,ext4: Do not try to validate extents on special files,inode,1,6,2,Bug
2.6.30,ext4: Ignore i_file_acl_high unless EXT4_FEATURE_INCOMPAT_64BIT is present,inode,1,1,3,Reliability
2.6.30,ext4: Fix softlockup caused by illegal i_file_acl value in on-disk inode,inode,1,11,1,Bug
2.6.30,ext4: Fix potential inode allocation soft lockup in Orlov allocator,inode,1,2,1,Bug
2.6.30,ext4: Make the extent validity check more paranoid,extent,1,12,6,Reliability
2.6.30,ext4: Remove code handling bio_alloc failure with __GFP_WAIT,misc->code,1,0,2,Maintenance
2.6.30,ext4: really print the find_group_flex fallback warning only once,misc->code,1,2,1,Maintenance
2.6.30,ext4: check block device size on mount,super,1,9,0,Reliability
2.6.30,ext4: Fix off-by-one-error in ext4_valid_extent_idx(),extent,1,1,1,Bug
2.6.30,ext4: Fix big-endian problem in __ext4_check_blockref(),inode,1,4,4,Bug
2.6.30,ext4: Regularize mount options,misc->code,2,45,10,Maintenance
2.6.30,ext4: fix locking typo in mballoc which could cause soft lockup hangs,balloc,1,1,1,Bug
2.6.30,ext4: fix typo which causes a memory leak on error path,balloc,1,1,1,Bug
2.6.30,ext4: Rename pa_linear to pa_type,misc->code,2,17,11,Maintenance
2.6.30,ext4: add checks of block references for non-extent inodes,inode,1,52,7,Reliability
2.6.30,ext4: Check for an valid i_mode when reading the inode from disk,inode,1,9,1,Reliability
2.6.30,ext4: Use lowercase names of quota functions,misc->api,7,20,20,Maintenance
2.6.30,ext4: quota reservation for delayed allocation,"inode,malloc,super",4,65,21,Feature
2.6.30,ext4: Remove unnecessary quota functions,misc->code,1,2,42,Maintenance
2.6.30,ext4: Add auto_da_alloc mount option,"inode,dir,super",4,17,15,Feature
2.6.30,ext4: Use struct flex_groups to calculate get_orlov_stats(),"inode,super",3,31,17,Performance
2.6.30,ext4: Use atomic_t's in struct flex_groups,"balloc,inode,resize,super",6,30,37,Performance
2.6.30,ext4: remove /proc tuning knobs,misc->code,5,30,177,Maintenance
2.6.30,ext4: Add sysfs support,super,3,290,0,Feature
2.6.30,ext4: Track lifetime disk writes,super,3,13,1,Feature
2.6.30,ext4: Fix discard of inode prealloc space with delayed allocation.,"file,inode",2,10,2,Bug
2.6.30,ext4: Automatically allocate delay allocated blocks on rename,dir,1,4,1,Bug
2.6.30,ext4: Automatically allocate delay allocated blocks on close,"file,inode",3,8,0,Bug
2.6.30,ext4: add EXT4_IOC_ALLOC_DA_BLKS ioctl,"inode,ioctl",3,59,0,Feature
2.6.30,ext4: Simplify delalloc code by removing mpage_da_writepages(),misc->code,1,32,42,Maintenance
2.6.30,ext4: Save stack space by removing fake buffer heads,inode,1,39,44,Performance
2.6.30,ext4: Simplify delalloc implementation by removing mpd.get_block,misc->code,1,58,67,Maintenance
2.6.30,ext4: Add fine print for the 32000 subdirectory limit,misc->code,1,4,1,Maintenance
2.6.30,ext4: Validate extent details only when read from the disk,"extent,inode",3,29,7,Performance
2.6.30,ext4: Add checks to validate extent entries.,extent,1,71,10,Reliability
2.6.30,ext4: return -EIO not -ESTALE on directory traversal through deleted inode,dir,1,10,2,Bug
2.6.30,ext4: New inode/block allocation algorithms for flex_bg filesystems,"extent,inode,balloc",6,216,58,Feature
2.6.30,ext4: tighten restrictions on inode flags,"inode,ioctl",3,23,11,Reliability
2.6.30,ext4: don't inherit inappropriate inode flags from parent,inode,2,8,1,Bug
2.6.30,ext4: allocate ->s_blockgroup_lock separately,super,2,11,3,Performance
2.6.30,ext4: New rec_len encoding for very large blocksizes,dir,3,98,69,Feature
2.6.30,ext4: Use unsigned int for blocksize in dx_make_map() and dx_pack_dirents(),misc->code,1,8,8,Maintenance
2.6.30,ext4: remove call to ext4_group_desc() in ext4_group_used_meta_blocks(),balloc,1,3,6,Bug
2.6.30,ext4: Remove stale block allocator references from ext4.h,misc->code,4,0,18,Maintenance
2.6.31,ext4: Fix ext4_mb_initialize_context() to initialize all fields,balloc,1,2,18,Bug
2.6.31,ext4: fix null handler of ioctls in no journal mode,ioctl,1,12,8,Bug
2.6.31,ext4: Fix buffer head reference leak in no-journal mode,"inode,other",3,8,4,Bug
2.6.31,switch ext4 to inode->i_acl,misc->code,5,10,40,Maintenance
2.6.31,ext4: Don't update ctime for non-extent-mapped inodes,inode,1,1,5,Bug
2.6.31,ext4: Move __ext4_journalled_writepage() to avoid forward declaration,misc->code,1,54,58,Maintenance
2.6.31,ext4: Fix mmap/truncate race when blocksize < pagesize && !nodellaoc,misc->code,2,58,221,Maintenance
2.6.31,ext4: Fix mmap/truncate race when blocksize < pagesize && delayed allocation,inode,1,8,15,Bug
2.6.31,ext4: Fix up whitespace issues in fs/ext4/inode.c,misc->code,1,103,97,Maintenance
2.6.31,ext4: Fix 64-bit block type problem on 32-bit platforms,balloc,2,5,5,Bug
2.6.31,ext4: teach the inode allocator to use a goal inode number,"inode,extent,dir,super",6,36,10,Feature
2.6.31,ext4: Use a hash of the topdir directory name for the Orlov parent group,misc->code,4,22,13,Maintenance
2.6.31,"ext4: document the ""abort"" mount option",misc->doc,0,0,0,Maintenance
2.6.31,ext4: move the abort flag from s_mount_opts to s_mount_flags,misc->code,3,9,16,Maintenance
2.6.31,ext4: update the s_last_mounted field in the superblock,misc->code,2,42,1,Maintenance
2.6.31,ext4: change s_mount_opt to be an unsigned int,misc->code,3,3,3,Maintenance
2.6.31,ext4: online defrag -- Add EXT4_IOC_MOVE_EXT ioctl,extent,6,1378,3,Feature
2.6.31,ext4: Avoid corrupting the uninitialized bit in the extent during truncate,extent,1,6,2,Bug
2.6.31,ext4: Don't treat a truncation of a zero-length file as replace-via-truncate,misc->code,1,2,1,Maintenance
2.6.31,ext4: fix dx_map_entry to support 256k directory blocks,dir,1,3,2,Feature
2.6.31,ext4: truncate the file properly if we fail to copy data from userspace,inode,1,102,26,Bug
2.6.31,ext4: Avoid leaking blocks after a block allocation failure,inode,1,22,2,Bug
2.6.31,ext4: Change all super.c messages to print the device,misc->code,2,235,229,Maintenance
2.6.31,ext4: Get rid of EXTEND_DISKSIZE flag of ext4_get_blocks_handle(),misc->code,3,5,33,Maintenance
2.6.31,ext4: Don't look at buffer_heads outside i_size.,inode,1,16,12,Bug
2.6.31,ext4: Fix goal inum check in the inode allocator,inode,1,1,1,Bug
2.6.31,ext4: fix no journal corruption with locale-gen,other,1,2,2,Bug
2.6.31,ext4: Calculate required journal credits for inserting an extent properly,extent,1,1,0,Bug
2.6.31,ext4: Fix truncation of symlinks after failed write,inode,1,13,13,Bug
2.6.31,ext4: Use rcu_barrier() on module unload.,balloc,1,5,1,Bug
2.6.31,ext4: naturally align struct ext4_allocation_request,other,1,7,7,Performance
2.6.31,ext4: mark several more functions in mballoc.c as noinline,misc->api,1,16,8,Maintenance
2.6.31,ext4: Fix potential reclaim deadlock when truncating partial block,inode,1,2,1,Bug
2.6.31,ext4: Fix type warning on 64-bit platforms in tracing events header,misc->compile,1,2,1,Maintenance
2.6.31,ext4: super.c whitespace cleanup,misc->code,1,61,56,Maintenance
2.6.31,ext4: Clean up calls to ext4_get_group_desc(),misc->code,2,2,4,Maintenance
2.6.31,ext4: remove unused function __ext4_write_dirty_metadata,misc->code,1,0,19,Maintenance
2.6.31,ext4: Fix memory leak in ext4_fill_super() in case of a failed mount,super,1,1,0,Bug
2.6.31,ext4: down i_data_sem only for read when walking tree for fiemap,extent,1,2,2,Performance
2.6.31,ext4: Add a comprehensive block validity check to ext4_get_blocks(),"balloc,extent,inode,super",7,332,39,Feature
2.6.31,ext4: Clean up ext4_get_blocks() so it does not depend on bh_result->b_state,misc->code,2,41,30,Maintenance
2.6.31,ext4: Merge ext4_da_get_block_write() into mpage_da_map_blocks(),misc->code,1,43,67,Maintenance
2.6.31,ext4: Add BUG_ON debugging checks to noalloc_get_block_write(),inode,1,3,0,Reliability
2.6.31,ext4: Add documentation to the ext4_*get_block* functions,misc->code,0,0,0,Maintenance
2.6.31,ext4: Define a new set of flags for ext4_get_blocks(),misc->code,4,57,46,Maintenance
2.6.31,ext4: Rename ext4_get_blocks_wrap() to be ext4_get_blocks(),misc->api,4,25,27,Maintenance
2.6.31,ext4: Rename ext4_get_blocks_handle() to be ext4_ind_get_blocks(),misc->api,1,6,6,Maintenance
2.6.31,ext4: Simplify function signature for ext4_da_get_block_write(),misc->api,1,3,3,Maintenance
2.6.31,ext4: Fix spinlock assertions on UP systems,balloc,2,5,11,Bug
2.6.31,ext4: Convert ext4_lock_group to use sb_bgl_lock,misc->code,5,59,92,Maintenance
2.6.31,ext4: fix the length returned by fiemap for an unallocated extent,extent,1,8,1,Bug
2.6.31,ext4: fix for fiemap last-block test,extent,1,3,3,Bug
2.6.31,ext4: hook fiemap operation for directories,misc->code,1,1,0,Maintenance
2.6.31,ext4: Make the length of the mb_history file tunable,"balloc,super",2,24,7,Feature
2.6.31,ext4: Move fs/ext4/group.h into ext4.h,misc->code,7,17,34,Maintenance
2.6.31,ext4: Move fs/ext4/namei.h into ext4.h,misc->code,4,1,10,Maintenance
2.6.31,ext4: Move the ext4_sb.h header file into ext4.h,misc->code,2,140,167,Maintenance
2.6.31,ext4: Move the ext4_i.h header file into ext4.h,misc->code,2,121,141,Maintenance
2.6.31,ext4: Don't avoid using BLOCK_UNINIT block groups in mballoc,balloc,1,1,8,Performance
2.6.31,ext4: avoid unnecessary spinlock in critical POSIX ACL path,xattr,1,9,6,Performance
2.6.31,ext4: convert instrumentation from markers to tracepoints,misc->api,7,774,121,Maintenance
2.6.31,ext4: Replace lock/unlock_super() with an explicit lock for resizing,"resize,super",3,20,17,Performance
2.6.31,ext4: Replace lock/unlock_super() with an explicit lock for the orphan list,"dir,super",3,13,9,Performance
2.6.31,ext4: ext4_mark_recovery_complete() doesn't need to use lock_super,super,1,1,10,Performance
2.6.31,ext4: Remove outdated comment about lock_super(),misc->code,1,0,8,Maintenance
2.6.31,ext4: Avoid races caused by on-line resizing and SMP memory reordering,"balloc,inode,super",6,67,55,Bug
2.6.31,ext4: Use separate super_operations structure for no_journal filesystems,misc->code,1,57,51,Maintenance
2.6.31,ext4: Fix and simplify s_dirt handling,super,1,3,11,Performance
2.6.31,ext4: Simplify ext4_commit_super()'s function signature,misc->api,1,16,17,Maintenance
2.6.31,ext4: Use is_power_of_2() for clarity,misc->api,1,2,3,Maintenance
2.6.31,ext4: Fallback to vmalloc if kmalloc can't allocate s_flex_groups array,super,1,19,3,Reliability
2.6.31,ext4: Mark the unwritten buffer_head as mapped during write_begin,"inode,extent",2,54,32,Performance
2.6.31,ext4: Properly initialize the buffer_head state,"inode,extent",3,19,3,Bug
2.6.32,ext4: partial revert to fix double brelse WARNING(),dir,1,4,12,Bug
2.6.32,ext4: Fix return value of ext4_split_unwritten_extents() to fix direct I/O,extent,1,7,6,Bug
2.6.32,ext4: code clean up for dio fallocate handling,misc->code,1,4,5,Maintenance
2.6.32,ext4: skip conversion of uninit extents after direct IO if there isn't any,misc->code,3,21,6,Maintenance
2.6.32,ext4: fix ext4_ext_direct_IO()'s return value after converting uninit extents,inode,2,8,3,Bug
2.6.32,ext4: discard preallocation when restarting a transaction during truncate,inode,1,2,1,Bug
2.6.32,"Revert ""ext4: Remove journal_checksum mount option and enable it by default""",super,3,22,7,Bug
2.6.32,[PATCH] ext4: retry failed direct IO allocations,inode,1,4,0,Bug
2.6.32,ext4: Fix build warning in ext4_dirty_inode(),misc->compile,1,0,2,Maintenance
2.6.32,ext4: drop ext4dev compat,misc->code,2,0,45,Maintenance
2.6.32,ext4: fix a BUG_ON crash by checking that page has buffers attached to it,inode,1,11,11,Bug
2.6.32,ext4: Fix time encoding with extra epoch bits,other,1,3,3,Bug
2.6.32,ext4: Add a stub for mpage_da_data in the trace header,misc->code,1,1,0,Maintenance
2.6.32,ext4: Use tracepoints for mb_history trace file,"balloc,super",6,182,348,Performance
2.6.32,"ext4, jbd2: Drop unneeded printks at mount and unmount time",misc->code,5,10,22,Maintenance
2.6.32,ext4: Handle nested ext4_journal_start/stop calls without a journal,"dir,super",3,38,13,Bug
2.6.32,ext4: Make sure ext4_dirty_inode() updates the inode in no journal mode,inode,1,4,15,Bug
2.6.32,ext4: Avoid updating the inode table bh twice in no journal mode,misc->code,1,16,21,Maintenance
2.6.32,ext4: EXT4_IOC_MOVE_EXT: Check for different original and donor inodes first,extent,1,8,8,Bug
2.6.32,ext4: async direct IO for holes and fallocate support,"extent,file,inode,super",5,234,41,Feature
2.6.32,ext4: Use end_io callback to avoid direct I/O fallback to buffered I/O,"inode,super",3,210,1,Feature
2.6.32,ext4: Split uninitialized extents for direct I/O,"extent,inode",6,419,42,Reliability
2.6.32,ext4: release reserved quota when block reservation for delalloc retry,inode,1,1,1,Bug
2.6.32,ext4: Adjust ext4_da_writepages() to write out larger contiguous chunks,"inode,super",4,107,16,Feature
2.6.32,ext4: Fix hueristic which avoids group preallocation for closed files,balloc,1,1,1,Bug
2.6.32,ext4: Use ext4_msg() for ext4_da_writepage() errors,inode,1,25,25,Reliability
2.6.32,ext4: Update documentation about quota mount options,misc->doc,1,10,3,Maintenance
2.6.32,ext4: replace MAX_DEFRAG_SIZE with EXT_MAX_BLOCK,misc->api,3,7,7,Maintenance
2.6.32,ext4: Fix the alloc on close after a truncate hueristic,inode,1,1,2,Bug
2.6.32,ext4: Add a tracepoint for ext4_alloc_da_blocks(),inode,2,29,0,Reliability
2.6.32,ext4: store EXT4_EXT_MIGRATE in i_state instead of i_flags,misc->code,3,13,15,Maintenance
2.6.32,ext4: limit block allocations for indirect-block files to < 2^32,"balloc,inode,super,xattr",5,38,3,Bug
2.6.32,ext4: Fix different block exchange issue in EXT4_IOC_MOVE_EXT,extent,1,37,9,Bug
2.6.32,ext4: Add null extent check to ext_get_path,misc->code,1,16,18,Maintenance
2.6.32,ext4: Replace BUG_ON() with ext4_error() in move_extents.c,extent,1,109,40,Reliability
2.6.32,ext4: Replace get_ext_path macro with an inline funciton,misc->api,1,34,21,Maintenance
2.6.32,ext4: Fix include/trace/events/ext4.h to work with Systemtap,misc->code,2,5,2,Maintenance
2.6.32,ext4: Remove syncing logic from ext4_file_write,misc->code,1,2,51,Maintenance
2.6.32,ext4: Fix initalization of s_flex_groups,super,1,6,6,Performance
2.6.32,ext4: Always set dx_node's fake_dirent explicitly.,dir,1,1,1,Reliability
2.6.32,ext4: Don't update superblock write time when filesystem is read-only,super,1,12,1,Bug
2.6.32,ext4: Clarify the locking details in mballoc,resize,2,6,8,Performance
2.6.32,ext4: check for need init flag in ext4_mb_load_buddy,balloc,1,18,21,Bug
2.6.32,ext4: move ext4_mb_init_group() function earlier in the mballoc.c,misc->code,1,91,91,Maintenance
2.6.32,ext4: Make non-journal fsync work properly,inode,1,40,14,Bug
2.6.32,ext4: Assure that metadata blocks are written during fsync in no journal mode,file,2,11,3,Bug
2.6.32,"ext4: Use bforget() in no journal mode for ext4_journal_{forget,revoke}()",other,1,2,2,Bug
2.6.32,ext[234]: move over to 'check_acl' permission model,misc->api,0,0,0,Maintenance
2.6.32,ext4: print more sysadmin-friendly message in check_block_validity(),misc->code,1,8,8,Maintenance
2.6.32,ext4: Take page lock before looking at attached buffer_heads flags,inode,1,11,2,Bug
2.6.32,ext4: Fix small typo for move_extent_per_page(),misc->code,1,2,2,Maintenance
2.6.32,ext4: Return exchanged blocks count to user space in failure,ioctl,1,3,4,Bug
2.6.32,ext4: Remove unneeded BUG_ON() in ext4_move_extents(),extent,1,0,3,Bug
