Version,Description,Component,Files_Modified,Lines_Added,Lines_Removed,Patch_Type
2.6.10,[XFS] Mark several functions as being static.,misc->api,0,0,0,Maintenance
2.6.11,[XFS] Fix a performance and scaling problem in xfs_iget_core.  Improved,"inode,super,vfs",5,36,36,Performance
2.6.11,[XFS] make sure to always reclaim inodes in xfs_finish_reclaim,vfs,1,3,3,Bug
2.6.11,[XFS] Prevent attempts to mount 512 byte sector filesystems with 64KB,file,1,12,0,Reliability
2.6.11,"[XFS] Move to per-device hash tables (scalability), and use Bill Irwins","file,vfs",3,130,106,Performance
2.6.11,[XFS] Add sanity checks before use of attr_multi opcount parameter.,ioctl,1,6,1,Reliability
2.6.11,[XFS] Fix NFS inode data corruption,"super,vfs",2,36,2,Bug
2.6.11,"[XFS] Move xfs configs to xfs directory, different flavors of xfs have",misc->compile,0,0,0,Maintenance
2.6.11,[XFS] Use generic_readlink,misc->api,0,0,0,Maintenance
2.6.11,[XFS] Move support code for NFS exporting to a conditionally built file,misc->code,0,0,0,Maintenance
2.6.11,[XFS] Fix compilations for parisc,misc->compile,0,0,0,Maintenance
2.6.11,[XFS] Switch to using a separate Kconfig file for XFS.,misc->compile,0,0,0,Maintenance
2.6.11,[XFS] Update Makefile for separate export source file.,misc->compile,0,0,0,Maintenance
2.6.11,"[XFS] Switch to managing uptodate state on a region within a page, rather",misc->code,0,0,0,Maintenance
2.6.11,[XFS] Make AIO work again - wait on iocb completion for non-AIO only.,misc->code,0,0,0,Maintenance
2.6.11,[XFS] Fix page index to byte calculation result truncation in tracing,file,1,1,1,Bug
2.6.11,[XFS] Remove write congestion check during metadata readahead.,file,1,0,2,Performance
2.6.11,[XFS] Ensure the cluster hash size does not exceed the inode hash size.,inode,1,3,2,Reliability
2.6.11,[XFS] Fix mapping gfp_flags used on metadata buffer inode.,"file,other",2,5,5,Bug
2.6.11,[XFS] Fix preempt-related warnings - based on a Chris Wedgwood patch.,misc->compile,0,0,0,Maintenance
2.6.11,[PATCH] Convert XFS to unlocked_ioctl and compat_ioctl,misc->code,0,0,0,Maintenance
2.6.11,[XFS] Fix NFS exporting with modular nfsd,misc->code,0,0,0,Maintenance
2.6.11,[XFS] Fix selection of EXPORTFS when using XFS to get a good build when,misc->compile,0,0,0,Maintenance
2.6.11,"[XFS] Reinstate missing frozen check on write, fixes snapshots and",file,1,2,0,Bug
2.6.11,"[XFS] Prevent releasepage from releasing pages early, while they still",file,1,19,17,Bug
2.6.11,[PATCH] add MAP_POPULATE/sys_remap_file_pages support to XFS,misc->code,0,0,0,Maintenance
2.6.11,[XFS] Fix problems with synchronous writes returning EAGAIN incorrectly,"file,super,vfs",3,17,11,Bug
2.6.12,[XFS] remove an over-zealous WARN_ON,file,1,0,1,Bug
2.6.12,"[XFS] Fix directory inodes ioctl compat code, minor code consistency cleanups",misc->code,0,0,0,Maintenance
2.6.12,[XFS] Fix a bug in xfs_iomap for extent handling of write cases,file,1,3,1,Bug
2.6.12,[XFS] Cleanup use of loff_t vs xfs_off_t in the core code.,misc->code,0,0,0,Maintenance
2.6.12,[XFS] Use the right offset when ensuring a delayed allocate conversion has covered the offset originally requested.,"file,super",4,56,46,Bug
2.6.12,"[XFS] Do not do delalloc conversion on pages beyond EOF ever, not just sometimes",file,1,3,5,Bug
2.6.12,[XFS] remove noisy printk at vnode trace allocation,misc->code,0,0,0,Maintenance
2.6.12,[XFS] stop background sync from waiting for in-use inodes,file,1,4,1,Performance
2.6.12,[XFS] Disable the combination of XFS direct IO and AIO until the IO completion,file,2,44,2,Reliability
2.6.12,[XFS] Resolve an issue with xfsbufd not getting along with swsusp.,file,1,9,2,Bug
2.6.12,[XFS] Fix up warnings,misc->compile,0,0,0,Maintenance
2.6.12,[XFS] Allow initial XFS delayed allocation size to be increased beyond 64KB.,misc->code,0,0,0,Maintenance
2.6.12,[XFS] Add ATTR_NOLOCK for xfs_setattr to indicate that XFS_IOLOCK is held,misc->code,0,0,0,Maintenance
2.6.12,[XFS] Enable XFS_VNODE_TRACE,misc->code,0,0,0,Maintenance
2.6.12,[XFS] Fix up uses of nlink_t incorrectly restricting us to 2^16 links for some platforms,misc->code,0,0,0,Maintenance
2.6.12,[XFS] Block mount attempts for filesystems with version 1 directories.,super,1,9,0,Reliability
2.6.12,[XFS] Move the XFS inode to the front of its hash list on a cache hit,inode,1,50,1,Performance
2.6.13,[XFS] Handle inode semaphores properly for dmapi queues,file,2,20,13,Bug
2.6.13,[XFS] Remove some debugging code from quota syscalls.,misc->code,1,0,3,Maintenance
2.6.13,[XFS] Merge a few minor fixes to the quota warning code.,misc->code,3,32,4,Maintenance
2.6.13,"[XFS] Merge fixes into realtime quota code, since one/two reported, still",misc->code,8,143,141,Maintenance
2.6.13,[XFS] Makes more sense to use the fsxattr interface instead of adding new,misc->api,3,10,30,Maintenance
2.6.13,[XFS] (mostly) remove xfs_inval_cached_pages  Since the last round of,misc->code,4,17,32,Maintenance
2.6.13,[XFS] simplify ASSERT,misc->code,2,1,7,Maintenance
2.6.13,[XFS] consolidate extent item freeing,misc->code,3,35,103,Maintenance
2.6.13,[XFS] quiesce the filesystem proper when freezing,"super,vfs",3,40,27,Feature
2.6.13,[XFS] add XFS_INOBT_IS_FREE_DISK,misc->code,2,11,2,Maintenance
2.6.13,[XFS] Fix up some warning fallout from functions made static,misc->compile,2,2,2,Maintenance
2.6.13,"[XFS] Add support for project quota inheritance, a merge of Glens changes.","inode,vfs",2,37,24,Feature
2.6.13,"[XFS] Add support for project quota, based on Dan Knappes earlier work.","quota,super,journal,vfs",18,348,203,Feature
2.6.13,[XFS] remove xfs_incore_relse,misc->code,3,0,20,Maintenance
2.6.13,[XFS] simplify XFS_PURGE_INODE,misc->code,1,1,7,Maintenance
2.6.13,[XFS] rewrite xfs_iflush_all,misc->code,3,25,94,Maintenance
2.6.13,[XFS] mark various symbols static  Patch from Adrian Bunk,misc->api,39,135,143,Maintenance
2.6.13,[XFS] Remove dead code.  Patch from Adrian Bunk,misc->code,10,0,214,Maintenance
2.6.13,[XFS] Fix pagebuf slab initialization,file,1,1,1,Bug
2.6.13,[XFS] send dmapi events from nopage for mmapped files,misc->code,1,32,58,Maintenance
2.6.13,[XFS] Undo xfs-linux:xfs-kern:190622a,misc->code,0,0,0,Maintenance
2.6.13,[XFS] fix some more compiler warnings in the vnode tracing code,misc->compile,1,2,2,Maintenance
2.6.13,[XFS] upate copyrights,misc->code,1,1,1,Maintenance
2.6.13,[XFS] rename various pagebuf symbols to xfsbuf,misc->api,1,77,66,Maintenance
2.6.13,[XFS] coordinate mmap calls with xfs_dm_punch_hole,misc->code,2,28,3,Maintenance
2.6.13,[XFS] Add a get/set interface for XFS project identifiers.,ioctl,5,28,2,Feature
2.6.14,"[XFS] Revert recent quota Makefile change, not in a fit state for merging.",misc->compile,1,13,2,Maintenance
2.6.14,[XFS] Fix modular XFS builds (Makefile botch).,misc->compile,2,5,5,Maintenance
2.6.14,"[XFS] Remove special Kconfig XFS menu, make XFS options ""inline"".",misc->code,0,0,0,Maintenance
2.6.14,[XFS] Cleanup some -Wundef flag warnings in the endian macros (thanks,misc->compile,6,32,30,Maintenance
2.6.14,[XFS] Sort out some cosmetic differences between XFS trees.,misc->code,8,217,161,Maintenance
2.6.14,[XFS] Fix incorrect use of BMAPI_READ in unwritten extent handling,file,2,3,4,Bug
2.6.14,"[XFS] replace ""extern inline"" with ""static inline""  Patch from Adrian Bunk",misc->api,0,0,0,Maintenance
2.6.14,[XFS] Switch kernel thread handling to the kthread_ API,misc->api,4,17,46,Maintenance
2.6.14,[XFS] Fix racy access to pb_flags.  pagebuf_rele() modified pb_flags after,file,2,51,18,Bug
2.6.14,[XFS] Retry linux inode cacech lookup if we found a stale inode.  This,inode,1,16,12,Bug
2.6.14,[XFS] Fixes a bug in the quota code when allocating a new dquot record,"quota,journal",3,60,7,Bug
2.6.14,[XFS] remove some dead code from pagebuf,misc->code,2,0,37,Maintenance
2.6.14,[XFS] allow a null behaviour pointer in linvfs_clear_inode,super,1,6,3,Bug
2.6.14,[XFS] Manage spinlock differences between kernel versions a bit.,misc->code,1,3,0,Maintenance
2.6.14,[XFS] add handlers to fix xfs_flock_t alignment issues in compat ioctls,misc->code,1,62,3,Maintenance
2.6.14,[XFS] Check if there is first behavior before calling VOP_RECLAIM from,misc->code,1,5,3,Maintenance
2.6.14,[XFS] Need to be able to reset sb_qflags if not mounting with quotas,quota,6,95,76,Bug
2.6.14,[XFS] streamline the clear_inode path,misc->code,3,25,156,Maintenance
2.6.14,[XFS] Delay I/O completion for unwritten extents after conversion,file,2,26,2,Reliability
2.6.14,[XFS] Delay direct I/O completion to a workqueue  This is nessecary,file,2,48,29,Reliability
2.6.14,[XFS] Add in the new xfs_aops.h header file for I/O completion struct.,misc->code,1,49,0,Maintenance
2.6.14,[XFS] Add infrastructure for tracking I/O completions,"file,super",4,132,85,Feature
2.6.14,[XFS] add infrastructure for waiting on I/O completion at inode reclaim,"file,vfs",4,32,58,Feature
2.6.14,[XFS] remove unessecary vnode flags,misc->code,3,1,73,Maintenance
2.6.14,[XFS] Fix sparse warnings in kmem_* functions  Patch from Victor Fusco,misc->compile,0,0,0,Maintenance
2.6.14,[XFS] Need to unlock the AIL before calling xfs_force_shutdown() because,journal,1,1,1,Bug
2.6.14,[XFS] remove struct vnode::v_type,misc->code,8,68,85,Maintenance
2.6.14,[XFS] Remove extraneous quotacheck diagnostics.,misc->code,1,2,10,Maintenance
2.6.14,"[XFS] Add in grpid/nogrpid mount option parsing, actual code was always",vfs,1,15,1,Feature
2.6.14,[XFS] 929956 add log debugging and tracing info,journal,9,265,22,Reliability
2.6.14,[XFS] Fix up the calculation of the reservation overhead to hopefully,journal,1,41,13,Bug
2.6.14,[XFS] Fix regression in transaction reserved-block accounting for direct,file,1,8,9,Bug
2.6.14,[XFS] Fix check for writeable file in xfs_ioc_space ioctl code,ioctl,1,1,1,Bug
2.6.14,[XFS] Prevent the incore superblock sb_fdblocks count from leaking when we,balloc,1,11,1,Bug
2.6.14,[XFS] Add a chunk of tracing code to diagnose truncate related issues.,file,2,15,3,Reliability
2.6.14,[XFS] Make metadata IO completion consistent with other IO completion,misc->code,1,11,6,Maintenance
2.6.14,[XFS] replace vn_get usage by ihold,misc->api,4,15,82,Maintenance
2.6.14,[XFS] send dmapi events from nopage for mmapped files,misc->code,1,32,58,Maintenance
2.6.14,[XFS] upate copyrights,misc->code,1,1,1,Maintenance
2.6.14,[XFS] Update copyrights,misc->code,1,1,1,Maintenance
2.6.15,[PATCH] xfs: missing gfp_t annotations,quota,1,2,2,Reliability
2.6.15,"[XFS] Resolve the xlog_grant_log_space hang, revert inline to macro.",journal,1,12,24,Bug
2.6.15,[XFS] Fix a case where attr2 format was being used unconditionally.,xattr,1,8,3,Bug
2.6.15,[XFS] Tight loop in xfs_finish_reclaim_all prevented the xfslogd to run,vfs,1,3,2,Bug
2.6.15,[XFS] Fix a 32 bit value wraparound when providing a mapping for a large,file,1,6,7,Bug
2.6.15,[XFS] handle error returns from freeze_bdev,resize,1,1,1,Bug
2.6.15,[XFS] Fix potential overflow in xfs_iomap_t delta for very large extents,file,1,1,1,Bug
2.6.15,[XFS] Remove no-longer-used qsort source.,misc->code,3,4,182,Maintenance
2.6.15,"[XFS] Fix an inode32 regression - if no options are presented, must still",vfs,1,2,2,Bug
2.6.15,[XFS] Remove several no-longer-used files.,misc->code,4,0,2300,Maintenance
2.6.15,[XFS] Cleanup cosmetic differences between source trees.,misc->code,4,19,35,Maintenance
2.6.15,[XFS] fix XFS quota for modular XFS builds,misc->compile,1,1,1,Maintenance
2.6.15,[XFS] Add a mechanism for XFS to use the generic quota sync method.,quota,2,8,1,Feature
2.6.15,[XFS] Add the project quota type into the XFS quota header.,misc->code,1,2,1,Maintenance
2.6.15,[XFS] Update XFS quota header license to match the SGI boilerplate.,misc->code,1,6,10,Maintenance
2.6.15,[XFS] Update XFS documentation.,misc->doc,1,108,34,Maintenance
2.6.15,[XFS] Fixed the inconsistency between attribute b-tree intermidiate node,tree,1,2,1,Bug
2.6.15,[XFS] Ensure fsync does not incorrectly return EIO for pages beyond EOF.,file,1,3,2,Bug
2.6.15,[XFS] Fix calculation of reserved AGs for inodes in 32-bit inode mode,super,1,1,1,Bug
2.6.15,[XFS] Fix boundary conditions when issuing direct IOs from large userspace,file,1,16,12,Bug
2.6.15,"[XFS] Remove an unhelpful ifdef, the comment above the routine explains",misc->code,1,1,13,Maintenance
2.6.15,"[XFS] Remove old, broken nolog-mode code - noone plans to ever fix it.",misc->code,4,39,168,Maintenance
2.6.15,[XFS] Rework fid encode/decode wrt 64 bit inums interacting with NFS.,misc->code,6,19,12,Maintenance
2.6.15,[XFS] Endianess annotations for various allocator data structures,"balloc,tree,resize,inode,journal",16,794,811,Reliability
2.6.15,[XFS] remove unused code from xfs_iomap_write_direct,misc->code,1,0,8,Maintenance
2.6.15,[XFS] fix old xfs_setattr mis-merge from irix; mostly harmless esp if not,vfs,1,3,3,Bug
2.6.15,[XFS] Fixing size report discrepancy between ls and du caused by xfs_fsr,balloc,1,23,1,Bug
2.6.15,[XFS] Fixed a bug in reporting extent list for attribute fork running,balloc,1,7,6,Bug
2.6.15,[XFS] Simplify pagebuf_rele  Remove a conditional that can not be true,misc->code,1,4,25,Maintenance
2.6.15,[XFS] Rework the final mount options flag bit to make room for more.,misc->code,3,42,33,Maintenance
2.6.15,[XFS] Rework the dquot hash sizing heuristics.,misc->code,3,20,31,Maintenance
2.6.15,[XFS] Add ATTR_NOSIZETOK definition for xfs_vnodeops.c change,misc->code,1,1,0,Maintenance
2.6.15,"[XFS] Disable attr2 by default, until a more appropriate time to enable",misc->code,1,9,1,Maintenance
2.6.15,[XFS] Prevent data corruption on extending truncate case from cxfs client,vfs,1,3,1,Bug
2.6.15,[XFS] Fix sparse warnings in ktrace.[ch],misc->compile,0,0,0,Maintenance
2.6.15,[XFS] silence gcc4 warnings.  the directory ones are wrong because of,misc->compile,5,20,4,Maintenance
2.6.15,"[XFS] Remove unused type, xfs_gap_t.",misc->code,1,0,18,Maintenance
2.6.15,[XFS] endianess annotations and cleanup for the quota code,"quota,journal",8,271,292,Reliability
2.6.15,"[XFS] Show additional mount options in /proc/mounts, fix up some debug",misc->code,1,4,0,Maintenance
2.6.15,[XFS] Fix up a 32/64 local flags variable issue when enabling attr2 mode.,"xattr,balloc",2,12,11,Bug
2.6.15,[XFS] Remove dead code in xfs_iomap_write_direct; save some stack,misc->code,1,4,8,Maintenance
2.6.15,[XFS] Update license/copyright notices to match the prefered SGI,misc->code,12,132,312,Maintenance
2.6.15,[XFS] Update license/copyright notices to match the prefered SGI,misc->code,12,132,312,Maintenance
2.6.15,"[XFS] Remove xfs_macros.c, xfs_macros.h, rework headers a whole lot.",misc->code,93,1567,3093,Maintenance
2.6.15,[XFS] remove unused struct xfs_ail_ticket,misc->code,1,0,13,Maintenance
2.6.15,[XFS] Track external log/realtime device names for correct reporting in,"journal,super,vfs",5,29,13,Reliability
2.6.15,[XFS] Improve buffered read throughput by removing unnecessary timer calls,"file,inode",5,140,84,Performance
2.6.15,"[XFS] Remove a null CELL macro and its one caller, not useful to anyone.",misc->code,2,0,6,Maintenance
2.6.15,[XFS] Fix up an internal sort function name collision issue.,misc->code,5,7,7,Maintenance
2.6.15,"[XFS] Make some extended attributes routines take const parameters, for",misc->api,5,19,18,Maintenance
2.6.15,"[XFS] Ondisk format extension for extended attributes (attr2).	Basically,",misc->code,1,1,1,Maintenance
2.6.15,"[XFS] Ondisk format extension for extended attributes (attr2).	Basically,",misc->code,1,1,1,Maintenance
2.6.15,"[XFS] Ondisk format extension for extended attributes (attr2).	Basically,","xattr,balloc,dir,other,super,vfs",13,354,114,Feature
2.6.15,[XFS] Move some code around to prepare for the upcoming extended,misc->code,4,90,99,Maintenance
2.6.15,[XFS] Introduce two new mount options (nolargeio/largeio) to allow,"vfs,super",6,43,35,Feature
2.6.15,[XFS] Provide a mechiansm for flushing delalloc before quota reporting.,"super,quota,vfs",5,23,4,Feature
2.6.15,"[XFS] Fix signedness issues in dquot ID handling, allowing uids/gids above",misc->code,3,4,10,Maintenance
2.6.15,[XFS] Add a comment about the use of XFS_SIZE_TOKEN_WANT.,misc->code,1,2,1,Maintenance
2.6.15,[XFS] only mark buffers done when all pages are uptodate  in addition,file,2,8,8,Bug
2.6.15,[XFS] Stack footprint reduction for xfs_swapext (used from xfs_fsr),misc->code,1,40,31,Maintenance
2.6.15,[XFS] write barrier support  Issue all log sync operations as ordered,"file,super,journal,vfs",12,190,59,Feature
2.6.15,[XFS] fix PBF_NONE handling,file,1,2,1,Bug
2.6.15,[XFS] Add format checking to cmn_err and icmn_err,misc->code,7,18,11,Maintenance
2.6.15,[XFS] remove unused pagebuf flags,misc->code,2,13,33,Maintenance
2.6.15,[XFS] Make sure the threads and shaker in xfs_buf are de-initialized in,file,1,25,62,Reliability
2.6.16,[XFS] Don't map non-uptodate buffers in xfs_probe_cluster; also fixes,file,1,1,1,Bug
2.6.16,[XFS] Reduce stack use during quota mounts (caused a panic).  This,quota,1,5,6,Bug
2.6.16,[XFS] Fix a realtime allocator regression introduced by an old iget race,misc->code,1,14,15,Maintenance
2.6.16,[XFS] Fix missing inode atime update from the utime syscall.,inode,1,2,0,Bug
2.6.16,[XFS] Account for the page we just wrote when we detect congestion during,file,1,2,1,Bug
2.6.16,"[XFS] Fix regression in xfs_buf_rele dealing with non-hashed buffers, as",file,1,7,0,Bug
2.6.16,[XFS] Interim solution for attribute insertion failure during file,inode,1,32,18,Reliability
2.6.16,[XFS] Fix a race in xfs_submit_ioend() where we can be completing I/O for,file,1,26,3,Bug
2.6.16,"[XFS] remove no-longer-needed IS_NOATIME macro, twas just a build workaround",misc->code,1,0,3,Maintenance
2.6.16,[XFS] mutex fallout - fix debug builds and remove no-longer-useful comment.,misc->compile,2,2,12,Maintenance
2.6.16,"[XFS] Fix symlink creation too, with respect to initialising SELinux",inode,1,8,5,Bug
2.6.16,[XFS] Fix follow_link when dealing with symlinks larger than 256 bytes.,inode,1,4,4,Bug
2.6.16,"[XFS] Merge in trivial changes, sync up headers with userspace",misc->code,11,141,141,Maintenance
2.6.16,[XFS] Fix compiler warnings from older gcc versions wrt printfalike,misc->compile,1,22,12,Maintenance
2.6.16,[XFS] Fix some build fallout from atime changes.,misc->compile,3,21,5,Maintenance
2.6.16,[XFS] remove XFS_LOG_RES_DEBUG and turn on the res history all the time to,journal,3,6,28,Reliability
2.6.16,[XFS] xfssyncd is responsible for flushing inode or device's data by,super,1,1,1,Bug
2.6.16,[XFS] add helper to get xfs_inode from vnode,misc->api,10,33,41,Maintenance
2.6.16,[XFS] Fix up offset type inconsistencies and gcc warnings from earlier,misc->compile,1,8,8,Maintenance
2.6.16,[XFS] fix up per-device xfsbufd,file,1,2,3,Performance
2.6.16,[XFS] fix writeback control handling  fix a reversed condition on where to,file,1,12,3,Bug
2.6.16,"[XFS] cluster rewrites	We can cluster mapped pages aswell, this improves",file,1,47,16,Performance
2.6.16,[XFS] pass full 64bit offsets to xfs_add_to_ioend,misc->code,1,6,12,Maintenance
2.6.16,[XFS] consolidate some code in xfs_page_state_convert  The unmapped buffer,misc->code,1,34,57,Maintenance
2.6.16,[XFS] various fixes for xfs_convert_page  fix various bogusities in,file,1,52,37,Bug
2.6.16,[XFS] clean up the xfs_offset_to_map interface	Currently we pass a struct,misc->code,1,53,83,Maintenance
2.6.16,[XFS] use pagevec lookups  This reduces the time spend in the radix tree,file,1,88,56,Performance
2.6.16,"[XFS] Export pagevec_lookup for use on the XFS page writeout path,",misc->code,1,2,0,Maintenance
2.6.16,[XFS] Initial pass at going directly-to-bio on the buffered IO path.  This,file,4,431,364,Performance
2.6.16,"[XFS] Complete the pagebuf -> xfs_buf naming convention transition,",misc->api,10,895,1118,Maintenance
2.6.16,[XFS] Fixed delayed_blks assert failure during umount. The delayed_blks,"file,vfs",2,10,3,Bug
2.6.16,[XFS] Introduce per-filesystem delwri pagebuf flushing to reduce,file,2,101,44,Performance
2.6.16,[XFS] take out the call to vn_mark_bad() used when acl inherit fails and,inode,1,0,2,Bug
2.6.16,[XFS] endianess annotations and tidying for the uuid code,other,1,14,9,Reliability
2.6.16,[XFS] Fix a thinko when generating a forced shutdown stack trace.,misc->code,1,2,2,Maintenance
2.6.16,[XFS] Add a stack trace in the case of xfs_forced_shutdown.,journal,1,7,5,Reliability
2.6.16,"[XFS] Fix quotaoff logitem for project quota, affects log recovery only.",journal,1,3,1,Bug
2.6.16,[XFS] Add an XFS callout to security_inode_init_security; SE Linux is not,inode,1,37,0,Feature
2.6.16,[XFS] Fix v2 log bufsize reporting in /proc/mounts.,vfs,1,3,2,Bug
2.6.16,"[XFS] fix, speedup and simplify atime handling	let the VFS handle atime","inode,file,vfs",8,49,54,Bug
2.6.16,[XFS] turn xlog helper macros into real functions,misc->api,2,93,77,Maintenance
2.6.16,"[XFS] remove unused vars, args, & unneeded intermediate vars from zeroing",misc->code,2,12,31,Maintenance
2.6.16,"[XFS] remove unused ""readonly"" arg from xlog_find_tail and xlog_recover",misc->code,0,0,0,Maintenance
2.6.16,[XFS] Ensure max diosize reported is aligned with minimum diosize.,ioctl,1,1,1,Reliability
2.6.16,[XFS] Fix an intermittent pquota panic caused by dodgey quota flags to an,"quota,super",2,7,6,Bug
2.6.16,[XFS] Sort out cosmetic differences between user and kernel copies of some,misc->code,10,32,42,Maintenance
2.6.16,[XFS] Make d_maxiosz report the real maximum (INT_MAX) so we dont,misc->code,1,1,2,Maintenance
2.6.16,[XFS] Disable write barriers for now till intermittent IO errors are,misc->code,1,3,5,Maintenance
2.6.16,"[XFS] Reverse the sense of COMPAT_ATTR and ATTR2, keeps it simple and",misc->code,6,23,26,Maintenance
2.6.16,[XFS] Write log dummy record when freezing filesystem,misc->code,3,29,0,Maintenance
2.6.16,[XFS] Mark some lookup tables const.  Thanks to Arjan van de Ven for,misc->api,3,3,3,Maintenance
2.6.16,[XFS] Fixed an assertion failure in xfs_reclaim caused by delayed block.,vfs,1,2,1,Bug
2.6.16,[XFS] do barrier checks earlier.  quota initialization may write to the,vfs,1,4,3,Bug
2.6.16,"[XFS] Fix typo from when enabling write barriers by default, flags botch",misc->code,1,2,8,Maintenance
2.6.16,[XFS] Implement the di_extsize allocator hint for non-realtime files as,"balloc,inode,file,vfs",7,547,410,Feature
2.6.16,[XFS] Do not inherit properties for the quota inodes from the root inode.,quota,1,5,3,Bug
2.6.16,[XFS] enable write barriers by default,misc->code,2,17,1,Maintenance
2.6.16,[XFS] merge xfs_arch.h userspace changes back,misc->code,1,16,0,Maintenance
2.6.16,[XFS] remove over-eager assert,misc->code,1,0,1,Maintenance
2.6.16,[PATCH] remove xfs xattr permission checks,misc->code,0,0,0,Maintenance
2.6.16,"[PATCH] mutex subsystem, semaphore to mutex: XFS",misc->code,0,0,0,Maintenance
2.6.17,[XFS] Fix a possible metadata buffer (AGFL) refcount leak when fixing an,balloc,1,4,1,Bug
2.6.17,[XFS] Fix a project quota space accounting leak on rename.,"dir,vfs",2,13,1,Bug
2.6.17,[XFS] Fix a possible forced shutdown due to mishandling write barriers,vfs,1,9,18,Bug
2.6.17,[XFS] Fix a problem in aligning inode allocations to stripe unit,inode,1,8,7,Bug
2.6.17,[XFS] Fix utime(2) in the case that no times parameter was passed in.,inode,1,1,2,Bug
2.6.17,[XFS] Fix an inode use-after-free durin an unpin. When reclaiming inodes,inode,1,20,7,Bug
2.6.17,[XFS] Fix inode reclaim scalability regression. When a filesystem has,inode,2,13,17,Performance
2.6.17,[XFS] Fix a writepage regression where we accidentally stopped honouring,file,1,9,9,Bug
2.6.17,[XFS] Fix superblock validation regression for the zero imaxpct case.,super,1,1,1,Bug
2.6.17,[XFS] Provide XFS support for the splice syscall.,"file,vfs",6,199,62,Feature
2.6.17,[XFS] Reenable write barriers by default.,misc->code,1,2,3,Maintenance
2.6.17,[XFS] Make project quota enforcement return an error code consistent with,"quota,balloc",4,54,47,Bug
2.6.17,"[XFS] Implement the silent parameter to fill_super, previously ignored.","super,vfs",6,49,47,Feature
2.6.17,[XFS] Cleanup comment to remove reference to obsoleted function,misc->code,1,5,4,Maintenance
2.6.17,[XFS] Cleanup in XFS after recent get_block_t interface tweaks.,misc->code,3,26,31,Maintenance
2.6.17,[XFS] Remove unused/obsoleted function: xfs_bmap_do_search_extents(),misc->code,2,0,115,Maintenance
2.6.17,[XFS] A change to inode chunk allocation to try allocating the new chunk,inode,1,68,40,Performance
2.6.17,[XFS] Fix compiler warning and small code inconsistencies in compat,misc->compile,1,13,9,Maintenance
2.6.17,[XFS] We really suck at spulling.  Thanks to Chris Pascoe for fixing all,misc->code,42,93,93,Maintenance
2.6.17,[XFS] Sync up one/two other minor changes missed in previous merges.,misc->code,5,18,43,Maintenance
2.6.17,[XFS] Reenable the noikeep (delete inode cluster space) option by default.,misc->code,1,3,5,Maintenance
2.6.17,[XFS] Check that a page has dirty buffers before finding it acceptable for,file,1,1,1,Performance
2.6.17,[XFS] Fixup naming inconsistencies found by Pekka Enberg and one from Jan,misc->api,4,20,20,Maintenance
2.6.17,[XFS] Explain the race closed by the addition of vn_iowait() to the start,misc->code,1,10,0,Maintenance
2.6.17,[XFS] Fixing the error caused by the conflict between DIO Write's,"inode,vfs",2,7,1,Bug
2.6.17,"[XFS] Fixing KDB's xrwtrc command, also added the current process id into",misc->code,4,8,8,Maintenance
2.6.17,[XFS] Fix compiler warning from xfs_file_compat_invis_ioctl prototype.,misc->compile,1,1,1,Maintenance
2.6.17,[XFS] remove bogus INT_GET for u8 variables in xfs_dir_leaf.c,misc->code,1,9,10,Maintenance
2.6.17,[XFS] endianess annotations for xfs_da_node_hdr_t,"xattr,tree,dir",6,86,85,Reliability
2.6.17,[XFS] endianess annotations for xfs_da_node_entry_t,"xattr,tree,dir",6,59,60,Reliability
2.6.17,[XFS] store xfs_attr_inactive_list_t in native endian,misc->code,1,5,9,Maintenance
2.6.17,[XFS] store xfs_attr_sf_sort in native endian,misc->code,1,7,10,Maintenance
2.6.17,[XFS] endianess annotations for xfs_attr_shortform_t,"inode,xattr",3,30,35,Reliability
2.6.17,[XFS] endianess annotations for xfs_attr_leaf_name_remote_t,xattr,2,14,18,Reliability
2.6.17,[XFS] endianess annotations for xfs_attr_leaf_name_local_t,xattr,2,11,13,Reliability
2.6.17,[XFS] endianess annotations for xfs_attr_leaf_entry_t,xattr,3,74,92,Reliability
2.6.17,[XFS] endianess annotations for xfs_attr_leaf_hdr_t,xattr,3,198,237,Reliability
2.6.17,[XFS] remove bogus INT_GET on u8 variables in xfs_dir2_block.c,misc->code,1,4,4,Maintenance
2.6.17,[XFS] endianess annotations for xfs_da_blkinfo_t,"xattr,tree,dir",9,205,245,Reliability
2.6.17,[XFS] endianess annotations for XFS_DIR2_DATA_ENTRY_TAG_P,dir,5,27,28,Reliability
2.6.17,[XFS] endianess annotations for xfs_dir2_leaf_entry_t,"dir,tree",7,93,87,Reliability
2.6.17,[XFS] endianess annotations for xfs_dir2_leaf_hdr_t,"dir,tree",5,100,100,Reliability
2.6.17,[XFS] endianess annotations for xfs_dir2_block_tail_t,dir,5,38,39,Reliability
2.6.17,[XFS] endianess annotations for XFS_DIR2_DATA_UNUSED_TAG_P,dir,3,24,27,Reliability
2.6.17,[XFS] endianess annotations for xfs_dir2_data_unused_t,dir,5,58,61,Reliability
2.6.17,[XFS] endianess annotations for xfs_dir2_leaf_tail_t,dir,4,23,23,Reliability
2.6.17,[XFS] endianess annotations for XFS_DIR2_LEAF_BESTS_P,dir,4,21,22,Reliability
2.6.17,[XFS] endianess annotations for xfs_dir2_free_hdr_t,"dir,tree",4,54,54,Reliability
